grid_id,hb_peo_density,hb_distance,up_la,down_la,right_lon,left_lon,lon,la,wb_peo_density,wb_distance,jh_density,jh_ratio,poi_sum,roaddensity,near_dist,time_to_sub,事件活动_count,交通设施服务_count,住宿服务_count,体育休闲服务_count,公共设施_count,公司企业_count,医疗保健服务_count,商务住宅_count,地名地址信息_count,室内设施_count,摩托车服务_count,政府机构及社会团体_count,汽车服务_count,汽车维修_count,汽车销售_count,生活服务_count,科教文化服务_count,购物服务_count,通行设施_count,道路附属设施_count,金融保险服务_count,风景名胜_count,餐饮服务_count,evenness,diversity
"(120.380703, 30.319438)",2882,13.89682767,30.324438,30.314438,120.385703,120.375703,120.380703,30.319438,8697,17.42651175,11579,3.017696044,713,17.25064725,18.87906152,5,0,23,5,14,5,18,9,20,111,6,0,7,1,0,0,101,71,84,57,0,3,3,175,0.775504745,2.241497012
"(120.390703, 30.319438)",9177,14.95934096,30.324438,30.314438,120.395703,120.385703,120.390703,30.319438,3054,15.31297956,12231,0.332788493,260,18.67272115,19.83835206,5,0,35,0,5,5,12,1,11,38,0,0,5,0,0,0,16,61,9,41,0,1,0,20,0.839028651,2.21424471
"(120.490703, 30.319438)",585,13.97174671,30.324438,30.314438,120.495703,120.485703,120.490703,30.319438,434,13.45553823,1019,0.741880342,30,8.334185941,29.57676114,5,0,6,0,0,2,2,0,4,8,0,0,0,0,0,0,1,5,1,1,0,0,0,0,0.884219683,1.942829219
"(120.060703, 30.329438)",40,9.829274217,30.334438,30.324438,120.065703,120.055703,120.060703,30.329438,32,3.913580233,72,0.8,775,14.15059382,13.21208512,5,0,49,12,12,5,168,15,37,92,0,0,12,7,3,2,98,31,75,71,0,2,1,83,0.809843632,2.384535158
"(120.070703, 30.329438)",1742,10.41633555,30.334438,30.324438,120.075703,120.065703,120.070703,30.329438,859,8.264293814,2601,0.493111366,1262,15.88306496,12.3426763,5,0,44,9,29,8,29,24,32,154,327,2,19,14,7,1,146,48,141,58,0,13,3,154,0.778180286,2.369187342
"(120.080703, 30.329438)",6161,12.1398287,30.334438,30.324438,120.085703,120.075703,120.080703,30.329438,2326,11.05812944,8487,0.377536114,1209,12.91510007,11.49332111,5,0,49,14,15,10,27,71,50,302,0,0,21,11,2,1,151,61,260,68,0,8,5,83,0.773530646,2.277613787
"(120.090703, 30.329438)",3134,11.31862569,30.334438,30.324438,120.095703,120.085703,120.090703,30.329438,1841,9.882803833,4975,0.587428207,1238,9.286305445,10.66838261,5,0,91,11,20,5,61,57,38,181,0,3,50,29,5,1,182,40,265,86,0,11,2,100,0.80934942,2.424594177
"(120.110703, 30.329438)",6683,14.44833274,30.334438,30.324438,120.115703,120.105703,120.110703,30.329438,14079,14.07281805,20762,2.106688613,1999,15.28347077,9.116521822,5,0,41,6,22,27,62,10,16,67,783,1,14,136,11,85,181,26,260,51,0,6,1,193,0.69726108,2.122827002
"(120.130703, 30.329438)",1023,8.656344015,30.334438,30.324438,120.135703,120.125703,120.130703,30.329438,772,8.545065479,1795,0.754643206,822,22.09273074,7.754495291,5,0,53,9,26,13,45,32,23,118,0,0,21,14,4,2,132,50,130,55,0,4,10,81,0.853556033,2.513243654
"(120.160703, 30.329438)",1942,9.548353951,30.334438,30.324438,120.165703,120.155703,120.160703,30.329438,1729,8.527664248,3671,0.890319258,460,29.48360494,6.308950252,5,0,51,10,12,3,36,8,19,58,39,0,27,11,2,5,49,16,45,28,0,6,3,32,0.895708513,2.683302901
"(120.170703, 30.329438)",287,6.660567084,30.334438,30.324438,120.175703,120.165703,120.170703,30.329438,619,9.282926574,906,2.156794425,3070,28.32259925,6.057484239,5,0,55,39,61,25,74,38,51,93,1711,0,20,21,4,1,286,61,218,58,0,7,1,246,0.583231146,1.747204366
"(120.180703, 30.329438)",1368,10.17931233,30.334438,30.324438,120.185703,120.175703,120.180703,30.329438,3263,10.37737977,4631,2.385233918,952,27.54510976,5.948041897,5,0,72,21,34,2,204,17,70,119,0,0,17,12,1,3,113,13,122,28,0,13,3,88,0.812737162,2.393054979
"(120.190703, 30.329438)",2079,9.965185357,30.334438,30.324438,120.195703,120.185703,120.190703,30.329438,2294,9.542260713,4373,1.103415103,1056,23.68708395,5.943852591,5,0,46,15,17,3,131,32,61,212,0,0,20,22,10,7,126,22,181,50,0,5,0,96,0.826713999,2.389510794
"(120.200703, 30.329438)",563,9.188618316,30.334438,30.324438,120.205703,120.195703,120.200703,30.329438,684,9.104136429,1247,1.214920071,706,8.278277804,5.98756638,5,0,31,6,11,7,84,23,9,156,0,1,12,15,6,1,133,8,106,24,0,2,0,71,0.769276481,2.265087655
"(120.210703, 30.329438)",976,9.36042494,30.334438,30.324438,120.215703,120.205703,120.210703,30.329438,603,6.686431999,1579,0.617827869,864,12.11579047,6.173331593,5,0,16,5,2,6,113,18,15,287,0,2,14,16,28,15,77,3,134,41,0,1,3,68,0.723701027,2.168014524
"(120.220703, 30.329438)",1284,9.598911058,30.334438,30.324438,120.225703,120.215703,120.220703,30.329438,958,8.49714899,2242,0.746105919,178,7.021781052,6.494288642,5,0,4,0,1,0,43,4,4,11,0,0,4,6,5,4,16,4,61,5,0,0,0,6,0.763967997,2.068863687
"(120.280703, 30.329438)",253,7.720512437,30.334438,30.324438,120.285703,120.275703,120.280703,30.329438,102,6.832445536,355,0.403162055,178,13.49738507,10.28912231,5,0,15,3,3,2,9,2,9,57,0,0,13,4,0,0,14,4,11,11,0,0,6,15,0.844669552,2.341921274
"(120.290703, 30.329438)",1407,10.6431259,30.334438,30.324438,120.295703,120.285703,120.290703,30.329438,839,9.372221505,2246,0.596304193,169,8.482825622,11.10056475,5,0,13,2,0,0,10,1,4,38,0,0,4,1,1,0,8,1,72,11,0,1,0,2,0.672024661,1.819876519
"(120.490703, 30.329438)",4,1.080257018,30.334438,30.324438,120.495703,120.485703,120.490703,30.329438,8,4.053577361,12,2,126,7.147830324,29.77957599,5,0,15,1,0,2,13,4,4,8,0,0,19,2,0,0,13,3,10,9,0,0,0,23,0.894397622,2.360366599
"(120.080703, 30.339438)",2565,11.51008981,30.344438,30.334438,120.085703,120.075703,120.080703,30.339438,1019,8.011951525,3584,0.397270955,1343,8.452401485,12.06651486,5,0,56,37,20,2,25,41,104,233,0,0,20,17,4,2,288,78,223,71,0,9,1,112,0.790148666,2.32654453
"(120.110703, 30.339438)",259,5.174156228,30.344438,30.334438,120.115703,120.105703,120.110703,30.339438,1284,9.132207427,1543,4.957528958,1635,10.65203189,9.819686632,5,0,73,6,46,0,467,29,64,80,0,1,26,29,3,8,204,72,195,83,0,11,0,238,0.781745608,2.259535428
"(120.160703, 30.339438)",446,8.822201718,30.344438,30.334438,120.165703,120.155703,120.160703,30.339438,684,8.881777557,1130,1.533632287,126,14.83970716,7.263314783,5,0,18,0,1,3,17,1,6,31,0,0,6,0,0,0,13,2,12,11,0,1,1,3,0.831464057,2.251646407
"(120.170703, 30.339438)",777,9.442397564,30.344438,30.334438,120.175703,120.165703,120.170703,30.339438,538,8.626457356,1315,0.692406692,438,13.49740347,7.042868127,5,0,23,8,5,5,50,8,13,39,0,0,17,6,7,0,37,4,167,28,0,2,0,19,0.768511718,2.177357655
"(120.180703, 30.339438)",286,7.79862626,30.344438,30.334438,120.185703,120.175703,120.180703,30.339438,392,7.781226833,678,1.370629371,1197,8.813348507,6.947483941,5,0,60,20,18,4,55,57,31,196,9,0,30,15,15,0,190,18,273,48,0,18,5,135,0.805038826,2.370387698
"(120.190703, 30.339438)",1978,10.24101121,30.344438,30.334438,120.195703,120.185703,120.190703,30.339438,1410,7.601997866,3388,0.712841254,828,10.74491802,6.943852571,5,0,40,9,14,3,76,6,17,282,0,1,8,18,10,17,60,30,146,28,0,5,1,57,0.737660747,2.209834106
"(120.200703, 30.339438)",815,9.69985157,30.344438,30.334438,120.205703,120.195703,120.200703,30.339438,621,7.99146186,1436,0.76196319,794,12.71833401,6.981834142,5,0,51,10,10,6,38,21,24,254,0,0,13,19,4,5,111,29,84,47,0,5,0,63,0.790367836,2.28445687
"(120.210703, 30.339438)",1753,10.3520712,30.344438,30.334438,120.215703,120.205703,120.210703,30.339438,1700,10.3855265,3453,0.969766115,411,13.20928813,7.144208219,5,0,15,2,9,4,78,13,9,52,0,0,11,8,2,2,62,11,67,24,0,0,0,42,0.828625276,2.34767219
"(120.060703, 30.349438)",595,10.16077025,30.354438,30.344438,120.065703,120.055703,120.060703,30.349438,248,6.911996709,843,0.416806723,283,14.8171557,14.27211069,5,0,21,3,5,3,2,8,9,52,0,0,6,4,0,0,35,15,59,21,0,0,1,39,0.824686112,2.286515414
"(120.070703, 30.349438)",1400,11.5288095,30.354438,30.344438,120.075703,120.065703,120.070703,30.349438,517,7.519924981,1917,0.369285714,413,13.45896036,13.46774251,5,0,34,6,14,3,15,11,15,55,0,0,4,5,0,0,66,24,63,21,0,3,0,74,0.852029089,2.362326242
"(120.080703, 30.349438)",3081,11.81072899,30.354438,30.344438,120.085703,120.075703,120.080703,30.349438,1600,9.274628489,4681,0.519311912,622,7.841266988,12.68982021,5,0,34,8,7,5,23,6,10,164,0,1,11,15,7,0,52,29,97,33,0,12,2,106,0.782127748,2.302927429
"(120.090703, 30.349438)",996,9.683051645,30.354438,30.344438,120.095703,120.085703,120.090703,30.349438,808,10.03621115,1804,0.81124498,309,9.892560999,11.94305185,5,0,12,1,6,2,25,0,6,42,57,0,3,7,4,4,28,20,35,15,0,1,0,41,0.842491261,2.435112946
"(120.110703, 30.349438)",14,5.362701774,30.354438,30.344438,120.115703,120.105703,120.110703,30.349438,57,6.860110474,71,4.071428571,879,9.274536956,10.56776905,5,0,31,13,11,0,47,21,20,213,87,1,23,18,7,10,91,19,123,37,0,9,0,98,0.825007919,2.429185474
"(120.120703, 30.349438)",2906,10.56174478,30.354438,30.344438,120.125703,120.115703,120.120703,30.349438,1995,9.681355318,4901,0.686510668,937,13.58245839,9.954429391,5,0,57,8,18,3,98,18,20,108,0,0,16,29,17,41,141,31,181,39,0,6,1,105,0.838132909,2.467831207
"(120.130703, 30.349438)",2931,10.78336095,30.354438,30.344438,120.135703,120.125703,120.130703,30.349438,2125,10.04090787,5056,0.72500853,115,12.76132234,9.402955106,5,0,3,0,5,2,4,3,12,15,0,0,6,0,0,0,11,7,26,9,0,0,0,12,0.910617318,2.335687304
"(120.160703, 30.349438)",0,0,30.354438,30.344438,120.165703,120.155703,120.160703,30.349438,0,0,0,0,58,14.10429465,8.227689502,5,0,5,0,1,2,4,0,9,20,0,0,0,2,0,0,7,0,2,4,0,0,1,1,0.824968404,2.049969472
"(120.170703, 30.349438)",357,10.31439604,30.354438,30.344438,120.175703,120.165703,120.170703,30.349438,366,9.895975943,723,1.025210084,637,29.39551062,8.031627284,5,0,30,3,16,9,20,34,29,101,0,0,21,9,7,0,89,46,115,41,0,5,2,60,0.854865022,2.470877716
"(120.180703, 30.349438)",0,0,30.354438,30.344438,120.185703,120.175703,120.180703,30.349438,0,0,0,0,1174,26.74077543,7.947066449,5,0,69,9,15,9,32,36,24,279,123,0,54,15,8,2,105,19,211,61,0,10,2,91,0.799819198,2.396044183
"(120.200703, 30.349438)",811,9.405629806,30.354438,30.344438,120.205703,120.195703,120.200703,30.349438,1101,8.958761565,1912,1.357583231,686,11.85698306,7.977491991,5,0,24,2,16,5,95,31,20,91,0,0,20,11,3,1,99,17,140,36,0,1,4,70,0.80410206,2.367629447
"(120.210703, 30.349438)",539,11.62903628,30.354438,30.344438,120.215703,120.205703,120.210703,30.349438,399,10.1127858,938,0.74025974,458,11.191737,8.121616624,5,0,17,1,10,5,12,16,12,90,0,0,17,7,0,0,70,33,93,23,0,4,2,46,0.821990007,2.328873055
"(120.220703, 30.349438)",1546,9.677597525,30.354438,30.344438,120.225703,120.215703,120.220703,30.349438,1004,9.921305883,2550,0.649417853,457,11.43123259,8.374007788,5,0,23,3,10,8,24,15,14,79,0,1,7,5,3,0,60,27,89,18,0,0,1,70,0.814866318,2.355266592
"(120.280703, 30.349438)",2261,11.22828304,30.354438,30.344438,120.285703,120.275703,120.280703,30.349438,1789,8.668440937,4050,0.791242813,739,16.55269118,11.60307115,5,0,49,17,15,1,28,25,16,82,0,2,20,15,5,2,109,21,132,29,0,7,1,163,0.79030488,2.367541834
"(120.030703, 30.359438)",919,13.04450283,30.364438,30.354438,120.035703,120.025703,120.030703,30.359438,455,10.13323007,1374,0.495103373,24,9.615785057,17.32156729,5,0,3,0,0,2,1,0,1,13,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0.725286562,1.593617461
"(120.040703, 30.359438)",523,11.9087649,30.364438,30.354438,120.045703,120.035703,120.040703,30.359438,338,13.95473627,861,0.646271511,99,8.205627945,16.48549102,5,0,10,0,2,0,9,7,5,32,0,0,0,0,0,1,6,5,19,3,0,0,0,0,0.842993764,2.021410761
"(120.050703, 30.359438)",2388,12.77825865,30.364438,30.354438,120.055703,120.045703,120.050703,30.359438,1267,10.86769781,3655,0.530569514,354,14.99041598,15.6677866,5,0,28,0,8,20,18,7,6,13,24,0,3,1,0,0,62,18,77,11,0,3,0,55,0.841683225,2.333641419
"(120.060703, 30.359438)",751,10.23341083,30.364438,30.354438,120.065703,120.055703,120.060703,30.359438,1047,7.784311715,1798,1.394141145,342,12.17122783,14.87136746,5,0,9,4,9,0,19,9,12,54,0,0,8,8,1,0,64,11,83,13,0,0,0,38,0.826336163,2.237759813
"(120.070703, 30.359438)",993,11.01137948,30.364438,30.354438,120.075703,120.065703,120.070703,30.359438,561,8.635609713,1554,0.564954683,179,8.518548018,14.0996809,5,0,11,1,3,1,33,8,2,22,0,0,2,11,9,24,13,3,17,6,0,1,0,12,0.866436972,2.504324954
"(120.080703, 30.359438)",1662,10.49368246,30.364438,30.354438,120.085703,120.075703,120.080703,30.359438,1036,9.592797841,2698,0.623345367,437,13.67651517,13.35661801,5,0,23,3,10,3,16,23,17,100,0,0,16,8,2,0,53,27,64,34,0,4,1,33,0.840196979,2.428481619
"(120.110703, 30.359438)",816,9.862435082,30.364438,30.354438,120.115703,120.105703,120.110703,30.359438,1072,9.639930074,1888,1.31372549,566,9.689647966,11.35244329,5,0,16,5,1,0,63,3,11,109,0,2,10,153,10,2,35,5,84,23,0,1,2,31,0.738097381,2.173282698
"(120.120703, 30.359438)",1780,10.63506112,30.364438,30.354438,120.125703,120.115703,120.120703,30.359438,1595,9.036579166,3375,0.896067416,221,9.409588048,10.78097571,5,0,7,4,0,0,23,2,3,72,0,1,2,48,2,3,16,0,17,12,0,4,0,5,0.752821745,2.087265079
"(120.130703, 30.359438)",0,0,30.364438,30.354438,120.135703,120.125703,120.130703,30.359438,0,0,0,0,25,3.873642925,10.27097347,5,0,2,0,0,0,4,0,3,8,0,0,4,0,0,0,1,1,0,2,0,0,0,0,0.897886897,1.867103312
"(120.140703, 30.359438)",17,2.614333629,30.364438,30.354438,120.145703,120.135703,120.140703,30.359438,18,8.350682039,35,1.058823529,109,15.40546569,9.831357354,5,0,9,0,0,3,4,2,2,39,0,0,10,2,0,1,4,3,12,11,0,0,1,6,0.802533964,2.173302262
"(120.150703, 30.359438)",3706,14.22993333,30.364438,30.354438,120.155703,120.145703,120.150703,30.359438,4261,14.1572503,7967,1.149757151,42,10.49286977,9.471217066,5,0,5,0,1,2,0,1,3,13,0,0,6,1,0,0,1,0,0,7,0,0,2,0,0.845485903,2.02738665
"(120.160703, 30.359438)",250,8.690386675,30.364438,30.354438,120.165703,120.155703,120.160703,30.359438,120,6.871137859,370,0.48,15,5.404887341,9.199150601,5,0,1,0,0,1,6,0,0,1,0,0,0,1,0,0,0,1,2,1,0,0,1,0,0.864238826,1.898926789
"(120.170703, 30.359438)",0,0,30.364438,30.354438,120.175703,120.165703,120.170703,30.359438,0,0,0,0,60,13.8954443,9.02256372,5,0,4,1,0,1,19,0,3,9,0,0,6,0,0,0,1,2,4,7,0,1,1,1,0.819717559,2.163281633
"(120.210703, 30.359438)",1050,12.34869501,30.364438,30.354438,120.215703,120.205703,120.210703,30.359438,705,9.15331798,1755,0.671428571,273,11.89718904,9.103540057,5,0,22,3,14,4,14,12,11,59,0,0,28,3,0,2,25,6,32,17,0,1,1,19,0.861340185,2.489593345
"(120.220703, 30.359438)",258,13.42085908,30.364438,30.354438,120.225703,120.215703,120.220703,30.359438,707,10.1034536,965,2.740310078,1088,10.58417949,9.331305051,5,0,55,7,18,5,52,49,32,103,0,0,37,21,8,3,179,56,235,59,0,12,2,155,0.818127616,2.408926842
"(120.230703, 30.359438)",2051,12.23091078,30.364438,30.354438,120.235703,120.225703,120.230703,30.359438,1216,9.126686242,3267,0.592881521,1815,13.07471052,9.650913366,5,0,48,6,33,18,42,35,30,156,676,0,23,11,1,0,197,65,244,74,0,11,2,143,0.724423496,2.133020779
"(120.040703, 30.369438)",869,11.62137333,30.374438,30.364438,120.045703,120.035703,120.040703,30.369438,441,9.718341558,1310,0.507479862,634,12.21422161,17.06651488,5,0,14,2,19,1,16,16,48,183,0,0,6,15,1,0,89,32,109,28,0,3,1,51,0.763005373,2.205369181
"(120.050703, 30.369438)",2837,12.8499929,30.374438,30.364438,120.055703,120.045703,120.050703,30.369438,968,10.5536358,3805,0.341205499,351,18.64266037,16.27680384,5,0,9,3,10,1,20,7,12,107,0,0,9,10,4,0,39,12,53,21,0,1,0,33,0.801343789,2.270377915
"(120.110703, 30.369438)",259,10.26461653,30.374438,30.364438,120.115703,120.105703,120.110703,30.369438,382,8.624334639,641,1.474903475,463,9.645141528,12.16681891,5,0,13,0,8,1,51,10,5,70,0,2,2,123,6,3,50,8,56,11,0,0,2,42,0.770920013,2.228245433
"(120.230703, 30.369438)",1307,11.08152539,30.374438,30.364438,120.235703,120.225703,120.230703,30.369438,573,8.34985696,1880,0.438408569,630,13.07647455,10.58857562,5,0,32,1,12,11,10,40,13,103,0,0,23,18,2,0,97,37,129,32,0,5,1,64,0.82237261,2.376962566
"(120.100703, 30.379438)",1481,11.22140953,30.384438,30.374438,120.105703,120.095703,120.100703,30.379438,815,9.098192322,2296,0.550303849,1046,15.5361739,13.55830445,5,0,42,19,6,10,116,11,16,95,0,1,21,8,4,0,92,12,440,30,0,11,1,111,0.685021972,2.017005396
"(120.110703, 30.379438)",2051,14.26607371,30.384438,30.374438,120.115703,120.105703,120.110703,30.379438,2624,12.99473299,4675,1.279375914,872,17.61895067,13.00585355,5,0,34,3,21,25,57,12,18,69,79,0,26,11,2,2,98,13,276,39,1,9,0,77,0.781693635,2.341744851
"(120.230703, 30.379438)",912,11.59840705,30.384438,30.374438,120.235703,120.225703,120.230703,30.379438,338,7.38156889,1250,0.370614035,159,7.763681385,11.53607264,5,0,12,2,3,8,5,1,4,44,0,0,12,0,0,0,12,8,19,6,0,0,12,11,0.872215645,2.362003753
"(120.240703, 30.379438)",503,11.73002446,30.384438,30.374438,120.245703,120.235703,120.240703,30.379438,225,10.72120464,728,0.447316103,289,11.60151055,11.87915823,5,0,28,3,3,3,4,7,17,71,0,0,17,4,0,0,40,12,42,20,0,0,0,18,0.848960902,2.299028741
"(120.290703, 30.379438)",736,7.917815889,30.384438,30.374438,120.295703,120.285703,120.290703,30.379438,685,8.438377182,1421,0.930706522,41,12.3088558,14.49083812,5,0,13,0,0,1,5,0,1,9,0,0,2,0,0,0,3,0,3,1,0,0,3,0,0.84545587,1.946734082
"(120.240703, 30.389438)",1004,12.30013768,30.394438,30.384438,120.245703,120.235703,120.240703,30.389438,626,8.930290776,1630,0.623505976,705,12.45214464,12.81024484,5,0,47,2,15,2,12,19,15,241,0,0,11,12,1,1,90,36,109,31,0,1,6,54,0.730699537,2.151500198
"(120.250703, 30.389438)",2713,11.78886793,30.394438,30.384438,120.255703,120.245703,120.250703,30.389438,941,8.781437795,3654,0.346848507,849,15.63062873,13.19384111,5,0,22,2,6,3,19,10,17,579,0,0,28,9,0,1,41,10,39,43,0,2,0,18,0.492874386,1.396418287
"(120.260703, 30.389438)",1500,11.53324945,30.394438,30.384438,120.265703,120.255703,120.260703,30.389438,686,9.901851394,2186,0.457333333,141,9.986462404,13.63692846,5,0,12,2,0,0,16,1,15,32,0,0,8,7,0,0,8,2,17,14,0,1,0,6,0.877552584,2.315911579
"(120.290703, 30.389438)",2686,13.39192142,30.394438,30.384438,120.295703,120.285703,120.290703,30.389438,2316,19.8518391,5002,0.862248697,180,11.02227433,15.2705642,5,0,19,1,5,4,50,1,10,22,0,0,2,2,0,0,14,3,14,4,0,0,16,13,0.832259953,2.307514561
"(120.300703, 30.389438)",456,10.98930257,30.394438,30.384438,120.305703,120.295703,120.300703,30.389438,2574,11.08466028,3030,5.644736842,246,15.75386521,15.90003006,5,0,23,7,7,3,44,5,13,53,0,0,4,3,1,1,17,16,22,13,2,2,2,8,0.827500371,2.478969568
"(120.290703, 30.399438)",4872,12.39384855,30.404438,30.394438,120.295703,120.285703,120.290703,30.399438,3254,10.49065353,8126,0.667898194,627,11.00087505,16.0736724,5,0,25,4,8,1,24,13,24,250,0,0,21,8,6,0,78,33,65,24,0,0,4,39,0.747007755,2.116432338
"(120.300703, 30.399438)",2871,16.02161642,30.404438,30.394438,120.305703,120.295703,120.300703,30.399438,4238,14.32992566,7109,1.476140718,1159,17.00101979,16.67404014,5,0,66,23,54,1,122,53,31,64,0,0,12,9,0,2,231,50,162,35,0,4,2,238,0.80066822,2.314228809
"(120.300703, 30.409438)",4086,13.0252877,30.414438,30.404438,120.305703,120.295703,120.300703,30.409438,7072,13.29135901,11158,1.730788057,2588,16.98783486,17.47012706,5,0,172,57,59,9,218,61,78,187,4,0,109,18,2,0,500,113,449,107,0,63,10,372,0.82407641,2.426442703
"(120.290703, 30.419438)",11,12.86550155,30.424438,30.414438,120.295703,120.285703,120.290703,30.419438,36,5.99786883,47,3.272727273,912,8.963878195,17.73763027,5,0,55,11,24,9,48,24,32,179,24,7,45,7,3,1,124,22,165,53,0,16,2,61,0.820517161,2.498082907
"(120.280703, 30.429438)",3722,12.94039815,30.434438,30.424438,120.285703,120.275703,120.280703,30.429438,1486,7.646364237,5208,0.399247716,1007,12.51373401,18.10780407,5,0,34,4,13,2,11,10,20,63,396,0,16,14,8,0,132,17,120,41,0,2,6,98,0.703235925,2.070635268
"(120.290703, 30.429438)",4008,12.70669742,30.434438,30.424438,120.295703,120.285703,120.290703,30.429438,2554,9.488757774,6562,0.637225549,1460,14.02109605,18.59350355,5,0,74,11,40,7,31,71,59,224,0,4,84,6,3,0,197,62,313,97,0,17,21,139,0.823736404,2.425441577
"(120.280703, 30.439438)",1245,10.4767423,30.444438,30.434438,120.285703,120.275703,120.280703,30.439438,1159,8.409533522,2404,0.930923695,1786,13.37862076,18.9983903,5,0,41,7,29,1,53,14,35,36,972,0,30,15,7,0,156,20,203,39,0,6,1,121,0.590545532,1.738825282
"(120.270703, 30.449438)",0,0,30.454438,30.444438,120.275703,120.265703,120.270703,30.449438,0,0,0,0,44,10.73906472,19.49428844,5,0,4,0,0,0,6,0,1,26,0,0,1,0,0,0,1,0,1,4,0,0,0,0,0.655255936,1.362566414
"(120.280703, 30.449438)",827,11.7352885,30.454438,30.444438,120.285703,120.275703,120.280703,30.449438,418,8.879712611,1245,0.505441354,303,12.23484416,19.89894062,5,0,11,0,6,0,19,2,9,161,0,0,7,1,2,0,15,1,34,15,0,0,0,20,0.653876097,1.725616507
"(120.270703, 30.459438)",151,5.563513708,30.464438,30.454438,120.275703,120.265703,120.270703,30.459438,243,8.709240072,394,1.609271523,245,11.60802191,20.42100291,5,0,6,0,2,0,4,1,2,199,0,0,1,0,1,0,5,3,7,7,0,0,1,6,0.349592908,0.922595727
"(119.930703, 30.039438)",371,12.02324144,30.044438,30.034438,119.935703,119.925703,119.930703,30.039438,393,11.29311938,764,1.059299191,610,11.66252039,32.32408378,10,0,13,5,15,4,33,12,10,155,0,0,17,24,6,0,89,21,94,18,0,7,1,86,0.794207443,2.295554763
"(119.920703, 30.049438)",1531,13.61609805,30.054438,30.044438,119.925703,119.915703,119.920703,30.049438,950,11.58565221,2481,0.620509471,964,17.12108655,32.47202002,10,0,29,9,18,0,81,33,20,215,0,3,19,26,12,4,108,24,279,21,0,3,1,59,0.749767678,2.207645176
"(119.940703, 30.049438)",2641,14.20653473,30.054438,30.044438,119.945703,119.935703,119.940703,30.049438,2226,11.13176363,4867,0.842862552,2029,18.26935168,30.91499793,10,0,66,17,29,9,39,67,59,239,0,1,88,5,0,0,376,58,619,53,0,39,2,263,0.74498982,2.153297535
"(119.920703, 30.059438)",1009,13.65601242,30.064438,30.054438,119.925703,119.915703,119.920703,30.059438,732,10.70138968,1741,0.725470763,1247,15.18188068,31.86903094,10,0,36,3,32,9,62,33,22,149,32,3,18,27,8,3,208,42,351,36,0,3,2,168,0.750005246,2.283407801
"(119.940703, 30.069438)",726,14.51644226,30.074438,30.064438,119.945703,119.935703,119.940703,30.069438,775,11.35102551,1501,1.067493113,860,13.94773815,29.66815075,10,0,44,13,29,5,54,10,23,116,0,1,18,26,13,7,144,25,182,39,0,11,1,99,0.812132383,2.432931189
